CustomerID,FirstName,LastName,Email,Phone,Address,City,State,ZipCode,JoinDate,TotalSpent
d7282d30,john,Deleon,qtownsend@example.org,94769507,,North Chris,PR,47870,2023-04-16,1340.94
4ab7706e,william,Hill,pbaird@example.com,34716038,3982 Joshua Turnpike,Morganhaven,KY,00837,2023-12-04,1204.87
e0389eb7,christopher,Black,aaronjones@example.net,72943610,206 Austin Roads,Lake Michael,,86607,2023-01-19,2496.35
48ded8be,Michael,,fsawyer@example.org,43638894,674 Linda Manors Suite 299,East Jaredfort,VI,69353,2024-05-16,4837.25
c8b3815e,Lisa,Reilly,conleykevin@example.net,23895891,803 Marsh Underpass Suite 124,West Tonyaside,MP,22254,2026-05-17,
2c8b2151,Jessica,Cruz,dnielsen@example.net,96387730,01759 Sandra Islands Apt. 762,East Johnny,NV,89479,2023-12-14,3848.13
10cc4604,larry,Hunter,kimberlywarren@example.net,64886363,33030 Williams Lake,West Micheal,NH,66708,2024-11-23,1066.18
89718eea,Jacob,Nguyen,qwilson@example.com,87933851,696 Michael Vista Suite 924,LAKE DENNISVILLE,IA,40527,2022-07-07,3081.42
59aa7cd5,Ryan,Turner,andrewbrown@example.org,62683653,087 Paul Lane Apt. 668,NORTH SAMUEL,MH,81195,2024-08-24,1620.08
cdfd9531,Kathleen,Ramsey,timothybooth@example.com,53733608,33173 Randy Garden Suite 467,,NY,65680,2025-06-25,3939.0
973d1855,jeffrey,Foster,sstewart@example.org,87586381,729 Thomas Shores Apt. 954,West Wendyshire,NJ,83217,2023-05-10,4067.79
e4354021,Kelsey,Quinn,dennis88@example.org,63362976,8039 Katherine Dam Suite 229,Lake Jessica,MI,05798,2023-05-19,3609.21
209515d5,Christine,Yoder,brian62@example.com,69713580,8701 Joseph Run,West Brookeport,OK,63607,2024-05-03,3561.93
bd0b0fa2,Carrie,Parsons,kellythompson@example.net,84441470,28160 Ramirez Greens,East Brandy,KS,01240,2024-05-01,2476.59
,,Heath,mserrano@example.org,72835952,9908 Christopher Shoals,New Amber,AL,89441,2025-03-10,80.6
aa1cd2d8,Cindy,Hughes,cmorgan@example.net,68196062,412 Ashley Underpass Suite 818,East Stephanieside,OK,99803,2021-12-20,4608.47
e1301617,Nicholas,Walton,fking@example.com,68648019,805 Debra Tunnel,Port Anthonybury,ID,03172,2022-10-25,4490.14
c53f4f7e,James,Rogers,lawrencesmith@example.org,38782646,,Jamestown,RI,12551,2022-01-01,-2223.96
4d407b28,Marcus,Daugherty,fconner@example.net,,89539 Nicholas Street Suite 220,Rosalesshire,AZ,24366,2024-03-23,4285.09
31a580d7,Kelly,Powell,alyssa78@example.com,46427012,031 Darius Camp,Johnside,CT,36606,2023-06-12,1996.19
7832b59c,Kyle,Cooper,tara89@example.net,64352965,,Port Casey,ID,88038,2025-07-26,48.57
314b4d36,Mackenzie,Ward,thomasronald@example.com,52588900,06273 Miller Springs,Chapmanhaven,WI,52245,2023-10-06,1128.98
114a9827,,Randall,danascott@example.com,63163248,972 Devin Cape Apt. 249,Palmerstad,ME,77003,2026-02-14,3823.16
d77fbeeb,Juan,Serrano,josemercado@example.org,74608434,,Amyside,NJ,86210,10/13/2022,1361.87
bd673458,Steven,Johnson,moorekevin@example.net,91773306,46273 David Harbor Suite 195,Cunninghamview,SC,90404,2025-07-27,
c0f63229,Joseph,Rivera,greenmichael@example.org,46581590,174 Richard Parkway,HANNAHPORT,MN,81061,2023-05-26,4174.63
b3ab800b,Matthew,Salazar,kpope@example.com,93043009,07272 Hanson Shores Apt. 474,Port Kennethmouth,,28986,2023-12-05,687.28
ae340454,Robert,Brown,dcarlson@example.net,26744257,018 Mack Junctions Apt. 462,Smithview,NY,23917,2025-11-02,3582.94
a3e53892,Jason,Carroll,zbrown@example.com,38338498,3030 Nelson Roads Apt. 121,Richardport,VI,93851,2025-05-11,-194.55
a0d80651,Kevin,Johnston,moorezachary@example.net,69173858,657 Russo Dale,Glennshire,GU,43437,2023-12-01,558.53
a013ac6e,Kenneth,Fowler,ericfarmer@example.net,83258359,570 Sarah Wells,Johnbury,FM,74865,2022-03-10,2950.44
,,Chen,alexis49@example.org,65493037,00979 Nathan Corners Apt. 271,Sarahton,AR,47099,2022-10-30,2348.8
bdd640fb,Joshua,Walker,rhodespatricia@example.org,31255506,01338 Anna Stravenue Suite 379,Lisatown,WV,21427,2025-02-11,
2de1bda4,Edward,Jones,collinsjacob@example.net,76716990,751 Colleen Ranch,North Michael,OH,30127,2024-06-14,3777.28
3d175712,Brian,Miller,nwilson@example.net,38977965,2102 Frank Key,Garyberg,WA,,2022-07-10,1102.02
b26c8876,Raymond,Anderson,flarsen@example.net,35029281,,Emilychester,MO,58428,2025-02-19,2291.58
f5266edf,Latasha,Daniels,melissa13@example.org,82135720,724 Mendoza Gardens Apt. 848,NORTH MALLORYVILLE,ND,39395,05/23/2022,1195.82
356fdc0a,Diana,Hebert,mcdonalddanielle@example.com,21934750,0948 Jessica Village Suite 138,North Jessicaside,MS,25333,2023-03-01,4809.94
05628059,Brianna,,adrianzimmerman@example.org,73843547,,Lake Selena,OK,76026,2025-07-16,
abb8fe95,tammy,George,smithwilliam@example.com,38632041,5280 Jorge Parkway Suite 572,West Jenniferchester,FL,34632,2022-07-07,-2386.47
2c471336,James,Mathis,suzanne19@example.net,34355843,37676 Cabrera Road Apt. 966,New Michael,MH,83430,2022-01-24,1539.41
9736bb4f,Katelyn,Davis,rfowler@example.com,68646549,792 Jacob Light,Angelaton,GU,40083,2026-07-01,4023.12
ca1c3218,Laurie,Harding,,66042902,71147 Hall Dale Apt. 101,Gregoryburgh,MS,79745,2024-04-19,494.99
8b22e445,Lindsey,Franklin,lyoung@example.net,46105781,,East Eddiestad,AZ,19555,10/17/2021,2549.27
ceb81f9d,Richard,Davis,agomez@example.com,72042519,106 Mcbride Coves,East James,NV,18874,2025-02-08,1905.84
5dce8d9b,Gregory,Hansen,castrokim@example.org,73244115,81793 Luke Grove Suite 401,MICHAELFORT,NY,69534,2022-07-25,-3108.25
b1b9fd9d,Douglas,Perez,jasonzavala@example.com,66987242,07603 Antonio Shoals,South Davidview,AZ,09184,2024-02-01,4113.86
fd053963,joshua,Nguyen,jose43@example.org,24584673,96520 Bright Green,Sullivanton,OR,93309,2026-05-21,3254.22
314b4d36,Mackenzie,Ward,thomasronald@example.com,52588900,06273 Miller Springs,Chapmanhaven,WI,52245,2023-10-06,1128.98
af521b94,Matthew,Hines,plevy@example.net,,2522 White Plains Apt. 801,Port Adamberg,MP,83168,2023-06-28,1754.8
ea041d0b,David,Rangel,nhester@example.net,27193513,3146 Gina Ways,East Stevenville,WA,14945,2023-07-26,-3398.52
4f76e388,steven,Johnson,marie11@example.net,21954872,9807 Marc Mountains Apt. 071,Toniland,NY,85190,2022-12-27,839.89
0def4fd0,lorraine,Stone,sherryparsons@example.net,96396053,79110 Nicholas Vista Apt. 207,West Cherylchester,CA,13847,2021-12-29,236.63
8301b3a6,Kathleen,Robinson,danny30@example.com,46585813,12447 Stephanie Keys,Stuartfort,NE,67695,2024-12-02,-1612.85
00a85473,Bradley,Roy,brandoncox@example.org,35673184,86353 Moon Island,Margaretshire,,16151,2025-10-15,4009.07
6aed979f,jason,Cole,brooksbarbara@example.org,35056083,075 Perez Manors Suite 845,New Kristenberg,FL,43787,2026-05-09,3731.57
f2a83faa,Ashley,Dennis,mariahphillips@example.org,23977293,6741 Victoria Street,,VA,10246,2024-04-20,4322.18
a1b970d0,Ian,Taylor,mjohnson@example.org,55132964,54868 King Terrace,West Michael,WI,06766,05/05/2024,4708.56
0700749a,Timothy,Scott,,22553444,6588 Jaclyn Greens,West Christopher,TX,98646,2024-06-05,4057.6
b9fc829f,Roberto,Wagner,skinnerjordan@example.net,64602697,01749 Shawn Freeway Apt. 544,Lake Nicholas,WA,,2022-05-31,2893.81
db6a34ea,Amber,Williams,uwatson@example.com,87204697,2846 Karen Crossroad Apt. 867,New Michaelburgh,NH,16277,2025-12-05,3880.71
74fd33d1,Eduardo,Barry,markaustin@example.org,43785616,495 Erickson Hills Suite 055,South Brandytown,PA,62706,2023-10-11,3028.1
3ff350bf,Nancy,Jones,williamsyvette@example.org,79676635,26773 Barrera Expressway,Smithfurt,KS,60139,2023-12-12,3022.59
a021c0ca,jason,Guerrero,johnarnold@example.org,82618433,7974 Jesse Squares,Jacquelinemouth,CA,90597,2023-07-04,26.19
51f9cd77,Eric,Cordova,deborah47@example.com,49059837,751 Mccullough Dam,West Angelbury,NV,47345,2022-04-22,4383.54
dff47c51,Bradley,Moreno,shawnaolson@example.com,43801745,916 Jonathan Trafficway Apt. 149,Scotttown,VT,97972,2021-07-31,4871.73
04b40ac9,Michael,,joel84@example.org,27739889,0843 Matthew Lock Apt. 168,South John,FL,56398,2024-03-05,2315.26
a1e518a2,Joseph,Perry,yjones@example.org,47742389,457 Murphy Alley Apt. 751,Robinsonchester,GU,28268,2025-09-23,1426.09
,Elizabeth,Gray,christinaturner@example.net,46465010,4369 Marshall Mills,New Thomas,MH,96964,2022-12-18,825.38
4d2ce796,Andrew,Welch,arthurbrady@example.com,29672761,41118 Smith Summit Apt. 196,Port Catherine,,42932,2025-02-18,2160.33
e9204a24,Craig,Decker,,,47355 Shelley Union Suite 112,Port Jake,ND,50071,2024-09-13,2304.17
284e4cd4,Christopher,Hill,zgomez@example.com,23588827,,Michaelview,IN,79978,2023-03-05,579.29
b5caa993,Robert,Adkins,natalie60@example.net,59502419,62003 Christensen Estates,Francesberg,MP,08631,2024-01-11,1401.85
6683e107,alexandria,Foster,julie35@example.org,43858579,188 Rebecca Keys,Jessicaberg,IA,13975,2022-10-06,1256.53
90164161,Stacy,Miller,davidduran@example.net,68876573,677 Dalton Meadow,Ashleyton,RI,97505,2022-05-13,566.65
,Rachel,Williams,karenwillis@example.com,21939691,40578 Jones Burgs Suite 304,East Kathrynberg,ME,74982,2024-12-23,1083.51
b6658a34,Nathaniel,Neal,lwells@example.com,88267843,,Port Neil,,11610,2022-08-30,1454.68
,wendy,Peters,smoore@example.org,,805 Brendan Neck,North Susan,CO,24857,2022-02-06,2685.78
21c7c0f6,Rachel,Parker,jeremy54@example.org,78493153,4729 Jennifer Heights,East Mary,UT,87841,2022-10-28,459.77
470367f7,David,Dean,piercejorge@example.net,49513712,7146 Amanda Cliffs,Wandaborough,VT,49278,2026-04-25,3608.7
b7403274,Richard,Long,jessicasuarez@example.com,63552858,23549 Gross Court Apt. 897,,GA,41803,2022-02-09,139.31
b540b30e,Amanda,Hill,tranheidi@example.org,27962876,09477 Peterson Center Suite 711,Vasquezshire,SC,90475,2021-12-22,-3411.73
1138978b,Ashley,Schmidt,yclark@example.org,76576876,468 Gonzalez Locks Suite 987,North Courtney,NC,24951,06/05/2026,-312.14
c74cc890,Deanna,Cox,jacobserika@example.com,63096147,1928 Sanders Run Suite 310,South April,PW,74120,2022-07-09,1201.04
0dfc73c1,Joseph,Chandler,daisy04@example.com,53206781,,Rhondaside,CA,86344,,252.8
0d366dfc,James,Dunn,samuel71@example.org,27136310,248 Andrea Course,Port Robin,NH,15897,2022-10-30,2448.14
3756b005,scott,Williams,myerskyle@example.org,79846179,63353 Christopher Manor,North Matthewborough,TX,88181,,763.28
f55dce6d,steven,Salinas,jacobsandoval@example.com,42967888,937 Price Squares,East Joshua,VT,08701,2026-06-06,3328.0
4a0efbe5,Katherine,Graves,jenniferlawrence@example.net,75083142,09957 Flores Fall,Shirleyville,IN,39475,2025-09-18,
50c187fc,Richard,Jones,,33234811,,Daviston,VI,14872,,2531.72
b864a47b,Christine,Avila,haynescharles@example.net,96684937,4914 James View,,DC,98379,2024-11-04,3456.14
0bb1b984,Brandon,Davis,,84825155,6521 Russell Streets,New Lindseyberg,AK,,2024-10-08,3739.11
ebeb9d98,Alexander,Nelson,darlene60@example.net,72667438,0907 Henry Mountains Apt. 050,Lake Jill,VI,17756,2022-03-23,4953.17
48f79726,Megan,Barker,swalters@example.net,53926848,11096 Tyler Terrace,Lake Seanshire,AS,04778,2023-12-26,4312.07
dc420980,Courtney,,alyssa46@example.com,68944770,195 Zachary Spring,Pamelaville,MS,48419,2025-06-23,
e65dd443,,Rivers,bpatterson@example.org,46119482,20957 Tracy Gateway Suite 100,Maryhaven,NY,22429,10/07/2022,1941.07
862c92fd,Matthew,Barron,matthewvalenzuela@example.com,47202876,60332 Jessica Radial,North Michael,SD,05398,2024-09-16,3891.18
2fb50401,Ryan,Simmons,palmerteresa@example.net,34293430,278 Kelly Mews,Port Timberg,DC,90195,2024-01-28,337.75
c0f63229,Joseph,Rivera,greenmichael@example.org,46581590,174 Richard Parkway,HANNAHPORT,MN,81061,2023-05-26,4174.63
2b24ef63,Emily,Macias,gregoryrichardson@example.org,82654271,67625 Matthew Springs Apt. 814,Timothyview,IL,00793,05/11/2026,4008.28
bdab07e7,brenda,Sanchez,danawilliams@example.com,78893143,712 Tamara Estate Suite 773,Manuelton,PW,12226,2026-05-27,3189.2
,Shawn,Wood,jacksonmichele@example.com,36439355,12867 Paul Way Apt. 234,Meyersfort,GA,79630,2026-05-30,-977.58
bbaa6e4a,Christopher,Garcia,bennettkatherine@example.org,98825582,37106 Jackson Unions,Taylorside,,52851,08/06/2021,4128.3
dabf984e,Abigail,Wilson,jenniferburns@example.net,79151653,72867 Angelica Spring Suite 064,Lake Jefferyland,AZ,56035,2024-06-13,4495.63
27aa7cbc,Chris,Richard,romeroamber@example.net,83718454,592 Moore Falls,Lake Samuel,MT,48250,2023-07-16,1433.39
307c3f63,Karen,Shaw,martinezsharon@example.org,71063972,3397 Lindsay Rest,Richardton,NM,03550,2024-05-30,4350.61
2e183554,George,Miller,pharvey@example.com,43719645,74740 Santana Springs,North Scott,MI,77515,2024-01-24,4363.44
9798739e,Cassandra,Levy,aclark@example.org,21461637,92227 Marcus Center,New Lindsay,NE,87643,,693.81
83f4a9a9,Elizabeth,Harvey,cardenaskaren@example.net,83764598,,Lake Heather,NM,52884,2023-08-06,-3426.23
1e9d095b,Nathaniel,Quinn,brucefrancisco@example.org,59807511,7252 Joseph Manor,Brandonport,,84248,2022-03-04,4836.68
8ec61be5,Joe,Wilson,montgomerymichelle@example.net,88065097,3403 Laura Spur,Jimenezburgh,TN,06152,2021-12-23,
84868583,phyllis,Riley,ymitchell@example.com,34264960,03684 Garcia Haven,North Keith,NM,58030,2023-06-03,2337.7
2790cebd,Sara,Young,theresacochran@example.com,83848428,56342 Patrick Camp,WALKERMOUTH,MI,40502,06/16/2023,3182.07
b43bd27f,Sean,Davies,heather73@example.org,82345915,72715 Mckinney Plaza,Patriciaburgh,VT,93504,,2291.55
,Lawrence,Baldwin,,84048430,1139 Ryan Crossing,New Thomashaven,NC,58306,2024-03-19,374.14
63ba6c3d,Henry,Shaffer,iwoods@example.com,93399749,822 Nicholas Street,,VT,33152,2025-01-28,1203.45
08453b2f,Michael,Chavez,juliahoffman@example.org,93498613,066 Frye Spur Suite 800,Jamesmouth,MP,30064,2024-08-24,2853.55
b91e3d6e,Melissa,Johnson,robertmonroe@example.org,62658239,2400 Bradley Coves Suite 478,Smallberg,PR,66589,2025-07-02,2762.89
705faecd,Valerie,,joshua68@example.net,99554178,1465 Cynthia Club,North Frederick,AR,11587,2023-12-14,1845.53
bd8fa26f,Brenda,Dixon,mileszachary@example.net,49126922,32440 Hanson Flats Apt. 102,New Collinborough,,62595,2021-09-23,2548.69
d17b6fc6,Steven,Miller,lowerysandra@example.com,97463986,5155 Lewis Streets,Wilsonmouth,AZ,71945,2022-11-04,4059.37
a3e53892,Jason,Carroll,zbrown@example.com,38338498,3030 Nelson Roads Apt. 121,Richardport,VI,93851,2025-05-11,-194.55
7165e36b,John,Vang,stevenwise@example.net,49116039,6452 Julie Plaza,West Timothyport,ID,47742,2021-12-17,-2979.27
016b6287,Patricia,Dalton,osbornejeffery@example.net,23341525,83172 Contreras Points Suite 798,Rivasside,NV,21362,07/22/2025,4027.18
ec96af27,katherine,Gaines,youngcharles@example.net,29513034,1699 Paige Neck,West Jennifer,CT,05167,2025-09-28,2595.33
8706f724,holly,Evans,csharp@example.net,82912402,1200 Wesley Branch,Wallmouth,OH,93746,2023-09-18,2622.19
